"output_id","image_filename","status","source_path","destination_path"
"1297","d19bac57c70b00bf5bd3e885e1fbcf1e88c7447ecfc1c0d0c3702586a77114c8.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d19bac57c70b00bf5bd3e885e1fbcf1e88c7447ecfc1c0d0c3702586a77114c8.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d19bac57c70b00bf5bd3e885e1fbcf1e88c7447ecfc1c0d0c3702586a77114c8.jpg"
"1297","d2e1a5fddb67bdccb3c4c0b46da14a37c5843856cee8aac71a690623244f1e17.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d2e1a5fddb67bdccb3c4c0b46da14a37c5843856cee8aac71a690623244f1e17.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d2e1a5fddb67bdccb3c4c0b46da14a37c5843856cee8aac71a690623244f1e17.jpg"
"1297","d2e71cf51957f8d68bcc624f1969af5df2a1bcc512f6252e46e921a814783527.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d2e71cf51957f8d68bcc624f1969af5df2a1bcc512f6252e46e921a814783527.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d2e71cf51957f8d68bcc624f1969af5df2a1bcc512f6252e46e921a814783527.jpg"
"1297","d41d90903651e9ed904c055dd70c726a61956eabbfea12db07c6df782bf763bd.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d41d90903651e9ed904c055dd70c726a61956eabbfea12db07c6df782bf763bd.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d41d90903651e9ed904c055dd70c726a61956eabbfea12db07c6df782bf763bd.jpg"
"1297","d45c42bde71dcb33ac8a009e1954daebd7bf0e63446575fef5be201556b35195.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d45c42bde71dcb33ac8a009e1954daebd7bf0e63446575fef5be201556b35195.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d45c42bde71dcb33ac8a009e1954daebd7bf0e63446575fef5be201556b35195.jpg"
"1297","d51905f82d92f31fdb7fa7e733d551eeea7f64e5f4024d241877073065e7ab80.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d51905f82d92f31fdb7fa7e733d551eeea7f64e5f4024d241877073065e7ab80.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d51905f82d92f31fdb7fa7e733d551eeea7f64e5f4024d241877073065e7ab80.jpg"
"1297","d552110022bf07c33dedd72eee69a91d818591507e094b8ead756984127bad34.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d552110022bf07c33dedd72eee69a91d818591507e094b8ead756984127bad34.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d552110022bf07c33dedd72eee69a91d818591507e094b8ead756984127bad34.jpg"
"1297","d5b48a9517383d11825a56420f4c8cc98cc8b547a5026e3453a7a04b4af3cc8e.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d5b48a9517383d11825a56420f4c8cc98cc8b547a5026e3453a7a04b4af3cc8e.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d5b48a9517383d11825a56420f4c8cc98cc8b547a5026e3453a7a04b4af3cc8e.jpg"
"1297","d776f8fe7077af7629c65aaa2942f675586043f26cc486f95b35b7fe2d842bae.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d776f8fe7077af7629c65aaa2942f675586043f26cc486f95b35b7fe2d842bae.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d776f8fe7077af7629c65aaa2942f675586043f26cc486f95b35b7fe2d842bae.jpg"
"1297","d7d1dbcca2e1cf2be9464cbdf7e678b5fb80407cc8ca98b7bbdfd12b3384241c.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d7d1dbcca2e1cf2be9464cbdf7e678b5fb80407cc8ca98b7bbdfd12b3384241c.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d7d1dbcca2e1cf2be9464cbdf7e678b5fb80407cc8ca98b7bbdfd12b3384241c.jpg"
"1297","d885526a771f8a39422cfa4e07be899c751fa4db44ae2067f5d7219b911e495c.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d885526a771f8a39422cfa4e07be899c751fa4db44ae2067f5d7219b911e495c.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d885526a771f8a39422cfa4e07be899c751fa4db44ae2067f5d7219b911e495c.jpg"
"1297","d8a027567265af947389f33b4b8c019ae07d5cd9f4b87c8f4a4c0d4dba68dc13.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d8a027567265af947389f33b4b8c019ae07d5cd9f4b87c8f4a4c0d4dba68dc13.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d8a027567265af947389f33b4b8c019ae07d5cd9f4b87c8f4a4c0d4dba68dc13.jpg"
"1297","d96baae0ad53f5aa5711b97600c6b3848f78667ccc0b50e4bcd897c021d2034e.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\d96baae0ad53f5aa5711b97600c6b3848f78667ccc0b50e4bcd897c021d2034e.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\d96baae0ad53f5aa5711b97600c6b3848f78667ccc0b50e4bcd897c021d2034e.jpg"
"1297","dafc0a9c9478e2567957b1cb00b195118571cb8baeb5c807c30f968d57e84fca.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\dafc0a9c9478e2567957b1cb00b195118571cb8baeb5c807c30f968d57e84fca.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\dafc0a9c9478e2567957b1cb00b195118571cb8baeb5c807c30f968d57e84fca.jpg"
"1297","db60d1fca77a6d8d6cae3c164b70a0b44640873368cab4b1ff7d6fb521b3eeff.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\db60d1fca77a6d8d6cae3c164b70a0b44640873368cab4b1ff7d6fb521b3eeff.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\db60d1fca77a6d8d6cae3c164b70a0b44640873368cab4b1ff7d6fb521b3eeff.jpg"
"1297","dba51b02d773d357ab39dbf27ab05f0b692c0ef3b3abb2d4eb7d96ab0b8c8b70.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\dba51b02d773d357ab39dbf27ab05f0b692c0ef3b3abb2d4eb7d96ab0b8c8b70.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\dba51b02d773d357ab39dbf27ab05f0b692c0ef3b3abb2d4eb7d96ab0b8c8b70.jpg"
"1297","dccf94439ec253d51ed7ac08a84d9f9b08ce33841d5d1dda6da1ff4a208adec0.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\dccf94439ec253d51ed7ac08a84d9f9b08ce33841d5d1dda6da1ff4a208adec0.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\dccf94439ec253d51ed7ac08a84d9f9b08ce33841d5d1dda6da1ff4a208adec0.jpg"
"1297","e01f3c3e484164fffc81da37b492bf67d6729b264b84592be2dfdbaa40cbf0a4.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e01f3c3e484164fffc81da37b492bf67d6729b264b84592be2dfdbaa40cbf0a4.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e01f3c3e484164fffc81da37b492bf67d6729b264b84592be2dfdbaa40cbf0a4.jpg"
"1297","e03f9b5045788d756fe98bd24042572a03263739f96830d5278af8bbd1c40718.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e03f9b5045788d756fe98bd24042572a03263739f96830d5278af8bbd1c40718.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e03f9b5045788d756fe98bd24042572a03263739f96830d5278af8bbd1c40718.jpg"
"1297","e0ae057744d259d766896d51ed49dcb7708784bdaec673f01f94950d77314b1a.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e0ae057744d259d766896d51ed49dcb7708784bdaec673f01f94950d77314b1a.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e0ae057744d259d766896d51ed49dcb7708784bdaec673f01f94950d77314b1a.jpg"
"1297","e2fecc9321860622dbbb9619fca3b357952a5c277e2e6f5884aa5025462a2168.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e2fecc9321860622dbbb9619fca3b357952a5c277e2e6f5884aa5025462a2168.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e2fecc9321860622dbbb9619fca3b357952a5c277e2e6f5884aa5025462a2168.jpg"
"1297","e33c8c64f3b3524712fa675e67ca77c20be674a31283713fb5c21bea54ef7730.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e33c8c64f3b3524712fa675e67ca77c20be674a31283713fb5c21bea54ef7730.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e33c8c64f3b3524712fa675e67ca77c20be674a31283713fb5c21bea54ef7730.jpg"
"1297","e4e87949b4ff37b0d63464fb8f9d8beabfda1da65e9c49aa4e867ce11c64b925.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e4e87949b4ff37b0d63464fb8f9d8beabfda1da65e9c49aa4e867ce11c64b925.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e4e87949b4ff37b0d63464fb8f9d8beabfda1da65e9c49aa4e867ce11c64b925.jpg"
"1297","e6e313521ea42029088e606896bc98166d9ec27c22ac1aa6869789b74495349e.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e6e313521ea42029088e606896bc98166d9ec27c22ac1aa6869789b74495349e.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e6e313521ea42029088e606896bc98166d9ec27c22ac1aa6869789b74495349e.jpg"
"1297","e74547ec2d97df42805063ba6b6155f38647be5c2687ec3f058252f398aa5f08.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e74547ec2d97df42805063ba6b6155f38647be5c2687ec3f058252f398aa5f08.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e74547ec2d97df42805063ba6b6155f38647be5c2687ec3f058252f398aa5f08.jpg"
"1297","e755c26790cd7ecca56a8593da4bf6ea412efecf1e5574d41bd05c9493586fd1.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e755c26790cd7ecca56a8593da4bf6ea412efecf1e5574d41bd05c9493586fd1.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e755c26790cd7ecca56a8593da4bf6ea412efecf1e5574d41bd05c9493586fd1.jpg"
"1297","e7750f958923f5ffb03310bf27180837083f4f520b4deab109bba0b854df4ae8.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e7750f958923f5ffb03310bf27180837083f4f520b4deab109bba0b854df4ae8.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e7750f958923f5ffb03310bf27180837083f4f520b4deab109bba0b854df4ae8.jpg"
"1297","e7b9feb29fdda9b99909c0b1e6d178fce884afcba7b2037060b5bed5b4ecd4c9.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e7b9feb29fdda9b99909c0b1e6d178fce884afcba7b2037060b5bed5b4ecd4c9.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e7b9feb29fdda9b99909c0b1e6d178fce884afcba7b2037060b5bed5b4ecd4c9.jpg"
"1297","e86a9a5a5591495a1b1fe1069e72cb7f16e2e1ae7c62a2f4e15a8b4455f0cff1.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e86a9a5a5591495a1b1fe1069e72cb7f16e2e1ae7c62a2f4e15a8b4455f0cff1.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e86a9a5a5591495a1b1fe1069e72cb7f16e2e1ae7c62a2f4e15a8b4455f0cff1.jpg"
"1297","e8de6f4f652f9838952cb3e4ccc75f61ef8d6d00007c78e28f82815b1ed7f074.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e8de6f4f652f9838952cb3e4ccc75f61ef8d6d00007c78e28f82815b1ed7f074.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e8de6f4f652f9838952cb3e4ccc75f61ef8d6d00007c78e28f82815b1ed7f074.jpg"
"1297","e9973ecbada7e10d82b230c7bce68cb7c0fd1fa65a675c9dc250f84ca43c8aae.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e9973ecbada7e10d82b230c7bce68cb7c0fd1fa65a675c9dc250f84ca43c8aae.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e9973ecbada7e10d82b230c7bce68cb7c0fd1fa65a675c9dc250f84ca43c8aae.jpg"
"1297","e9e6a2d10f9b367aa826958d18f481e76554313211171466320ac388e4b95f66.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e9e6a2d10f9b367aa826958d18f481e76554313211171466320ac388e4b95f66.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e9e6a2d10f9b367aa826958d18f481e76554313211171466320ac388e4b95f66.jpg"
"1297","e9e9794f328ee9fe80312509dccfc733096c633e7a2ed00b22ad3e3d1baa57b4.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\e9e9794f328ee9fe80312509dccfc733096c633e7a2ed00b22ad3e3d1baa57b4.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\e9e9794f328ee9fe80312509dccfc733096c633e7a2ed00b22ad3e3d1baa57b4.jpg"
"1297","eb825ee5f74aaf82f66091e90b46ad34980f319a095a1788e38a1411accc2fcd.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\eb825ee5f74aaf82f66091e90b46ad34980f319a095a1788e38a1411accc2fcd.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\eb825ee5f74aaf82f66091e90b46ad34980f319a095a1788e38a1411accc2fcd.jpg"
"1297","ebb7b9b8189f668405417a30d6125dc4ef68c9806de03796242d620c7abcf71d.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\ebb7b9b8189f668405417a30d6125dc4ef68c9806de03796242d620c7abcf71d.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\ebb7b9b8189f668405417a30d6125dc4ef68c9806de03796242d620c7abcf71d.jpg"
"1297","ece422fc578f8cccb856ba2ae274dcecca0e2deeaf3f0fd9d7b0ac6dd2f29c23.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\ece422fc578f8cccb856ba2ae274dcecca0e2deeaf3f0fd9d7b0ac6dd2f29c23.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\ece422fc578f8cccb856ba2ae274dcecca0e2deeaf3f0fd9d7b0ac6dd2f29c23.jpg"
"1297","edb2e912dba275eb37cede61d0703b45d40645f6a89c5e9563753d5c539b1ab2.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\edb2e912dba275eb37cede61d0703b45d40645f6a89c5e9563753d5c539b1ab2.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\edb2e912dba275eb37cede61d0703b45d40645f6a89c5e9563753d5c539b1ab2.jpg"
"1297","ef163f0c37050ff1f4cf8874cd0652b6cad268c603047ce94195df1d848200d3.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\ef163f0c37050ff1f4cf8874cd0652b6cad268c603047ce94195df1d848200d3.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\ef163f0c37050ff1f4cf8874cd0652b6cad268c603047ce94195df1d848200d3.jpg"
"1297","ef54a5d0f88604c8df7f01ffcbb944f750365d37e116da7d661cf94b5a212987.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\ef54a5d0f88604c8df7f01ffcbb944f750365d37e116da7d661cf94b5a212987.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\ef54a5d0f88604c8df7f01ffcbb944f750365d37e116da7d661cf94b5a212987.jpg"
"1297","f16e0b4cdd09ff8a1d0f36c94e8c714ec12feda568497d1d95d468b924ddfc15.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f16e0b4cdd09ff8a1d0f36c94e8c714ec12feda568497d1d95d468b924ddfc15.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f16e0b4cdd09ff8a1d0f36c94e8c714ec12feda568497d1d95d468b924ddfc15.jpg"
"1297","f1722b01cc6c1202256720f7a506821d982063ede42869bfb6cbc8d6e1d5abfc.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f1722b01cc6c1202256720f7a506821d982063ede42869bfb6cbc8d6e1d5abfc.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f1722b01cc6c1202256720f7a506821d982063ede42869bfb6cbc8d6e1d5abfc.jpg"
"1297","f1beb7e971f913ba21478ed064352dad139d980b9e18accdea541f535a7679ce.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f1beb7e971f913ba21478ed064352dad139d980b9e18accdea541f535a7679ce.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f1beb7e971f913ba21478ed064352dad139d980b9e18accdea541f535a7679ce.jpg"
"1297","f292e4ea220262ac467284aa99ead6109b41eb260abbd130a4a56b49f19e5cb7.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f292e4ea220262ac467284aa99ead6109b41eb260abbd130a4a56b49f19e5cb7.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f292e4ea220262ac467284aa99ead6109b41eb260abbd130a4a56b49f19e5cb7.jpg"
"1297","f2dd4a097d9abc62ca29c61e65f1e9c9e166b39e4ea346568649e73843db9099.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f2dd4a097d9abc62ca29c61e65f1e9c9e166b39e4ea346568649e73843db9099.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f2dd4a097d9abc62ca29c61e65f1e9c9e166b39e4ea346568649e73843db9099.jpg"
"1297","f313c69c3a383f24fcb55fcb78627188aa5419a2d6f213632217f413d9ca7411.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f313c69c3a383f24fcb55fcb78627188aa5419a2d6f213632217f413d9ca7411.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f313c69c3a383f24fcb55fcb78627188aa5419a2d6f213632217f413d9ca7411.jpg"
"1297","f3ee77009069a4ed6ee0d672416177510330bdc4100edd06422c642141ae8d7a.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f3ee77009069a4ed6ee0d672416177510330bdc4100edd06422c642141ae8d7a.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f3ee77009069a4ed6ee0d672416177510330bdc4100edd06422c642141ae8d7a.jpg"
"1297","f4623980e6b211816658b306151449c82f9530066890216acac651ece17442d7.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f4623980e6b211816658b306151449c82f9530066890216acac651ece17442d7.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f4623980e6b211816658b306151449c82f9530066890216acac651ece17442d7.jpg"
"1297","f4641bf98eb7bc4564b9a8887e7e066d753fa8600db65927964b8d117abb59dc.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f4641bf98eb7bc4564b9a8887e7e066d753fa8600db65927964b8d117abb59dc.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f4641bf98eb7bc4564b9a8887e7e066d753fa8600db65927964b8d117abb59dc.jpg"
"1297","f47499b70bb9f46bde7cbe2e0bb4abf0be46287fd1c001afdd8b51345f8bc3a3.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f47499b70bb9f46bde7cbe2e0bb4abf0be46287fd1c001afdd8b51345f8bc3a3.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f47499b70bb9f46bde7cbe2e0bb4abf0be46287fd1c001afdd8b51345f8bc3a3.jpg"
"1297","f4b0c9f9f953608b2f7e399cb635285e9f936c368d6f482ced08a045edd1a89f.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f4b0c9f9f953608b2f7e399cb635285e9f936c368d6f482ced08a045edd1a89f.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f4b0c9f9f953608b2f7e399cb635285e9f936c368d6f482ced08a045edd1a89f.jpg"
"1297","f5194508738948d8b3dc41ecf8537a714f059ed254cd4a064986b16649cd23f5.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f5194508738948d8b3dc41ecf8537a714f059ed254cd4a064986b16649cd23f5.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f5194508738948d8b3dc41ecf8537a714f059ed254cd4a064986b16649cd23f5.jpg"
"1297","f521359d05ae69d7224a8c27189e46596f13cd279729b848e299d8520e3ef815.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f521359d05ae69d7224a8c27189e46596f13cd279729b848e299d8520e3ef815.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f521359d05ae69d7224a8c27189e46596f13cd279729b848e299d8520e3ef815.jpg"
"1297","f5e6e81c5cfe9add06bd376b58e3ad59ea747269917d551b2d4c1e0e34e2eec7.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f5e6e81c5cfe9add06bd376b58e3ad59ea747269917d551b2d4c1e0e34e2eec7.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f5e6e81c5cfe9add06bd376b58e3ad59ea747269917d551b2d4c1e0e34e2eec7.jpg"
"1297","f639a12191a8160c9fd0cb8e51f8413756afbca5d8644c6a15f8e6ccb6251e79.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f639a12191a8160c9fd0cb8e51f8413756afbca5d8644c6a15f8e6ccb6251e79.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f639a12191a8160c9fd0cb8e51f8413756afbca5d8644c6a15f8e6ccb6251e79.jpg"
"1297","f6e74fdcc979beb77f0417782defde2c822a3266c6fb302adeecb9475c4e6370.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f6e74fdcc979beb77f0417782defde2c822a3266c6fb302adeecb9475c4e6370.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f6e74fdcc979beb77f0417782defde2c822a3266c6fb302adeecb9475c4e6370.jpg"
"1297","f7910edfbb7689556fadd3323ea4d5998b14e46bcbab4724df58cb2c74a70c29.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f7910edfbb7689556fadd3323ea4d5998b14e46bcbab4724df58cb2c74a70c29.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f7910edfbb7689556fadd3323ea4d5998b14e46bcbab4724df58cb2c74a70c29.jpg"
"1297","f7910f54e2b6712ec4d42bd2689c2f5d150f9ebba3b5b6847f29f9550f06a2b5.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f7910f54e2b6712ec4d42bd2689c2f5d150f9ebba3b5b6847f29f9550f06a2b5.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f7910f54e2b6712ec4d42bd2689c2f5d150f9ebba3b5b6847f29f9550f06a2b5.jpg"
"1297","f87c48ffb06f0cdbca3d89fc05dee9fccc9bb6edc5958753a4424dd3f282edb4.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f87c48ffb06f0cdbca3d89fc05dee9fccc9bb6edc5958753a4424dd3f282edb4.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f87c48ffb06f0cdbca3d89fc05dee9fccc9bb6edc5958753a4424dd3f282edb4.jpg"
"1297","f91b295fa44006bb4600254c9b758b8249ab9f280acdfe31928a150433a17f6e.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f91b295fa44006bb4600254c9b758b8249ab9f280acdfe31928a150433a17f6e.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f91b295fa44006bb4600254c9b758b8249ab9f280acdfe31928a150433a17f6e.jpg"
"1297","f9b4246a20a2a45cba268e1740d04b03d12b13874e6b00868453cf25cf7d9104.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\f9b4246a20a2a45cba268e1740d04b03d12b13874e6b00868453cf25cf7d9104.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\f9b4246a20a2a45cba268e1740d04b03d12b13874e6b00868453cf25cf7d9104.jpg"
"1297","fa8279c21ea308753ef6f280a7da7c7847ac2834b10efa8bd5c4fbe3d2046dea.jpg","copied","C:\Users\Administrator\Desktop\CATDA\CATDA\data\processed_papers\paper_1297\images\fa8279c21ea308753ef6f280a7da7c7847ac2834b10efa8bd5c4fbe3d2046dea.jpg","C:\Users\Administrator\Desktop\知识图谱\MAGE-graph\output_1297\images\fa8279c21ea308753ef6f280a7da7c7847ac2834b10efa8bd5c4fbe3d2046dea.jpg"
